# Theoretical transmission filter for J-PLUS filter r_sdss
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6250
#    W1 (Angstroms): 1250
#    FWHM (Angstroms): 1500
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
5441.4 0.2390 0.2199
5441.5 0.2394 0.2202
5441.6 0.2398 0.2206
5441.7 0.2401 0.2209
5441.8 0.2405 0.2212
5441.9 0.2408 0.2216
5442.0 0.2412 0.2219
5442.1 0.2416 0.2222
5442.2 0.2419 0.2226
5442.3 0.2423 0.2229
5442.4 0.2426 0.2232
5442.5 0.2430 0.2236
5442.6 0.2434 0.2239
5442.7 0.2437 0.2242
5442.8 0.2441 0.2246
5442.9 0.2444 0.2249
5443.0 0.2448 0.2252
5443.1 0.2452 0.2255
5443.2 0.2455 0.2259
5443.3 0.2459 0.2262
5443.4 0.2462 0.2265
5443.5 0.2466 0.2269
5443.6 0.2470 0.2272
5443.7 0.2473 0.2275
5443.8 0.2477 0.2279
5443.9 0.2480 0.2282
5444.0 0.2484 0.2285
5444.1 0.2488 0.2289
5444.2 0.2491 0.2292
5444.3 0.2495 0.2295
5444.4 0.2498 0.2299
5444.5 0.2502 0.2302
5444.6 0.2506 0.2305
5444.7 0.2509 0.2308
5444.8 0.2513 0.2312
5444.9 0.2516 0.2315
5445.0 0.2520 0.2318
5445.1 0.2524 0.2322
5445.2 0.2527 0.2325
5445.3 0.2531 0.2328
5445.4 0.2534 0.2332
5445.5 0.2538 0.2335
5445.6 0.2542 0.2338
5445.7 0.2545 0.2342
5445.8 0.2549 0.2345
5445.9 0.2552 0.2348
5446.0 0.2556 0.2352
5446.1 0.2560 0.2355
5446.2 0.2563 0.2358
5446.3 0.2567 0.2361
5446.4 0.2570 0.2365
5446.5 0.2574 0.2368
5446.6 0.2578 0.2371
5446.7 0.2581 0.2375
5446.8 0.2585 0.2378
5446.9 0.2588 0.2381
5447.0 0.2592 0.2385
5447.1 0.2596 0.2388
5447.2 0.2599 0.2391
5447.3 0.2603 0.2395
5447.4 0.2606 0.2398
5447.5 0.2610 0.2401
5447.6 0.2614 0.2405
5447.7 0.2617 0.2408
5447.8 0.2621 0.2411
5447.9 0.2624 0.2414
5448.0 0.2628 0.2418
5448.1 0.2632 0.2421
5448.2 0.2635 0.2424
5448.3 0.2639 0.2428
5448.4 0.2642 0.2431
5448.5 0.2646 0.2434
5448.6 0.2650 0.2438
5448.7 0.2653 0.2441
5448.8 0.2657 0.2444
5448.9 0.2660 0.2448
5449.0 0.2664 0.2451
5449.1 0.2668 0.2454
5449.2 0.2671 0.2458
5449.3 0.2675 0.2461
5449.4 0.2678 0.2464
5449.5 0.2682 0.2467
5449.6 0.2686 0.2471
5449.7 0.2689 0.2474
5449.8 0.2693 0.2477
5449.9 0.2696 0.2481
5450.0 0.2700 0.2484
5450.1 0.2704 0.2487
5450.2 0.2707 0.2491
5450.3 0.2711 0.2494
5450.4 0.2714 0.2497
5450.5 0.2718 0.2501
5450.6 0.2722 0.2504
5450.7 0.2725 0.2507
5450.8 0.2729 0.2510
5450.9 0.2732 0.2514
5451.0 0.2736 0.2517
5451.1 0.2740 0.2520
5451.2 0.2743 0.2524
5451.3 0.2747 0.2527
5451.4 0.2750 0.2530
5451.5 0.2754 0.2534
5451.6 0.2758 0.2537
5451.7 0.2761 0.2540
5451.8 0.2765 0.2544
5451.9 0.2768 0.2547
5452.0 0.2772 0.2550
5452.1 0.2776 0.2554
5452.2 0.2779 0.2557
5452.3 0.2783 0.2560
5452.4 0.2786 0.2563
5452.5 0.2790 0.2567
5452.6 0.2794 0.2570
5452.7 0.2797 0.2573
5452.8 0.2801 0.2577
5452.9 0.2804 0.2580
5453.0 0.2808 0.2583
5453.1 0.2812 0.2587
5453.2 0.2815 0.2590
5453.3 0.2819 0.2593
5453.4 0.2822 0.2597
5453.5 0.2826 0.2600
5453.6 0.2830 0.2603
5453.7 0.2833 0.2607
5453.8 0.2837 0.2610
5453.9 0.2840 0.2613
5454.0 0.2844 0.2616
5454.1 0.2848 0.2620
5454.2 0.2851 0.2623
5454.3 0.2855 0.2626
5454.4 0.2858 0.2630
5454.5 0.2862 0.2633
5454.6 0.2866 0.2636
5454.7 0.2869 0.2640
5454.8 0.2873 0.2643
5454.9 0.2876 0.2646
5455.0 0.2880 0.2650
5455.1 0.2884 0.2653
5455.2 0.2887 0.2656
5455.3 0.2891 0.2660
5455.4 0.2894 0.2663
5455.5 0.2898 0.2666
5455.6 0.2902 0.2669
5455.7 0.2905 0.2673
5455.8 0.2909 0.2676
5455.9 0.2912 0.2679
5456.0 0.2916 0.2683
5456.1 0.2920 0.2686
5456.2 0.2923 0.2689
5456.3 0.2927 0.2693
5456.4 0.2930 0.2696
5456.5 0.2934 0.2699
5456.6 0.2938 0.2703
5456.7 0.2941 0.2706
5456.8 0.2945 0.2709
5456.9 0.2948 0.2713
5457.0 0.2952 0.2716
5457.1 0.2956 0.2719
5457.2 0.2959 0.2722
5457.3 0.2963 0.2726
