# Theoretical transmission filter for J-PLUS filter F660
# Date of creation: 2013-01-17
# Author: J. Varela
# 
# Requirements:
#    Central wavelength (Angstroms): 6600
#    W1 (Angstroms): 100
#    FWHM (Angstroms): 125
#    Transmission peak: 0.90
#
# Columns description:
#    wl: Wavelength in Angstroms
#    T: Transmission
#    T+CCD: Transmission Filter+CCD
#
# wl   T  T+CCD
6569.1 0.9000 0.7715
6569.2 0.9000 0.7715
6569.3 0.9000 0.7715
6569.4 0.9000 0.7715
6569.5 0.9000 0.7715
6569.6 0.9000 0.7715
6569.7 0.9000 0.7715
6569.8 0.9000 0.7715
6569.9 0.9000 0.7715
6570.0 0.9000 0.7715
6570.1 0.9000 0.7715
6570.2 0.9000 0.7715
6570.3 0.9000 0.7715
6570.4 0.9000 0.7715
6570.5 0.9000 0.7715
6570.6 0.9000 0.7715
6570.7 0.9000 0.7715
6570.8 0.9000 0.7715
6570.9 0.9000 0.7714
6571.0 0.9000 0.7714
6571.1 0.9000 0.7714
6571.2 0.9000 0.7714
6571.3 0.9000 0.7714
6571.4 0.9000 0.7714
6571.5 0.9000 0.7714
6571.6 0.9000 0.7714
6571.7 0.9000 0.7714
6571.8 0.9000 0.7714
6571.9 0.9000 0.7714
6572.0 0.9000 0.7714
6572.1 0.9000 0.7714
6572.2 0.9000 0.7714
6572.3 0.9000 0.7714
6572.4 0.9000 0.7714
6572.5 0.9000 0.7714
6572.6 0.9000 0.7714
6572.7 0.9000 0.7714
6572.8 0.9000 0.7714
6572.9 0.9000 0.7714
6573.0 0.9000 0.7714
6573.1 0.9000 0.7714
6573.2 0.9000 0.7714
6573.3 0.9000 0.7714
6573.4 0.9000 0.7714
6573.5 0.9000 0.7714
6573.6 0.9000 0.7714
6573.7 0.9000 0.7713
6573.8 0.9000 0.7713
6573.9 0.9000 0.7713
6574.0 0.9000 0.7713
6574.1 0.9000 0.7713
6574.2 0.9000 0.7713
6574.3 0.9000 0.7713
6574.4 0.9000 0.7713
6574.5 0.9000 0.7713
6574.6 0.9000 0.7713
6574.7 0.9000 0.7713
6574.8 0.9000 0.7713
6574.9 0.9000 0.7713
6575.0 0.9000 0.7713
6575.1 0.9000 0.7713
6575.2 0.9000 0.7713
6575.3 0.9000 0.7713
6575.4 0.9000 0.7713
6575.5 0.9000 0.7713
6575.6 0.9000 0.7713
6575.7 0.9000 0.7713
6575.8 0.9000 0.7713
6575.9 0.9000 0.7713
6576.0 0.9000 0.7713
6576.1 0.9000 0.7713
6576.2 0.9000 0.7713
6576.3 0.9000 0.7713
6576.4 0.9000 0.7712
6576.5 0.9000 0.7712
6576.6 0.9000 0.7712
6576.7 0.9000 0.7712
6576.8 0.9000 0.7712
6576.9 0.9000 0.7712
6577.0 0.9000 0.7712
6577.1 0.9000 0.7712
6577.2 0.9000 0.7712
6577.3 0.9000 0.7712
6577.4 0.9000 0.7712
